search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/9c3078bd78af793a05256ec400824f44?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:354/PLAZO DE CONVERSIÓN/SEPARACIÓN A DIVORCIO,10927/2003-CR,01/07/2004,Publicado El Peruano,"Propone modificar el artículo 354° del Código Civil, el cual disminuye el plazo de conversión de separación convencional a divorcio.",Lescano Ancieta  Yonhy,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10927/2003-cr ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinari",2001-2006,2025-09-17T20:08:25.250126
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/7e71d84cef43ccdd05256ec400824f42?OpenDocument&Highlight=0,uni%C3%B3n,civil",PODER JUDICIAL:57/JUZGADOS DE PAZ EN MATERIA CIVIL,10926/2003-CR,01/07/2004,Publicado El Peruano,"Propone modificar el artículo 57° de la Ley Orgánica del Poder Judicial, el cual regula el proceso de alimentos, el pago de la pensión alimenticia, instaura el uso de formularios para demanda y su contestación en procesos de alimentos y violencia familiar.",Lescano Ancieta  Yonhy,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10926/2003-cr ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinari",2001-2006,2025-09-17T20:08:26.988896
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/f746c201e75854b805256ec400824f40?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:MODIF.DIVERSOS ARTÍCULOS...,10925/2003-CR,01/07/2004,En comisión,"Propone modificar diversos artículos del Código Procesal Civil:178°,""Revisión civil por fraude procesal""; 203°,""Citación y concurrencia""; 208°,""Actuación de pruebas""; 346°,""Abandono del proceso""; 384°,""Fines de la casación""; 385°,""Resoluciones casables""; 388°,""Requisitos de fondo""; 390°,""Inadmisibil...",Lescano Ancieta  Yonhy,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10925/2003-cr ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinari",2001-2006,2025-09-17T20:08:28.916686
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b314ba2b04bf125505256ec400824f34?OpenDocument&Highlight=0,uni%C3%B3n,civil",MINISTERIO PÚBL:96-A/FACULTADES AL FISCAL PARA CONCILIAR,10917/2003-CR,01/07/2004,Publicado El Peruano,"Propone modificar el artículo 96°-A de la Ley Orgánica del Ministerio Público y el artículo 713° del Código Procesal Civil, referente a otorgar facultades al Fiscal de Familia para conciliar.",Lescano Ancieta  Yonhy,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10917/2003-cr ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2003
nú",2001-2006,2025-09-17T20:08:30.651271
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/40f44ef9b56abb4c05256eae007562ec?OpenDocument&Highlight=0,uni%C3%B3n,civil",DEFENSOR PATRIA:L.23324/BENEFICIOS PARA EXCOMBATIENTES,10777/2003-CR,09/06/2004,Publicado El Peruano,"Propone modificar la Ley núm. 23324, sobre el cual se establecen beneficios para los excombatientes que intervinieron en la Cordillera del Condor en 1981, e incorpora a los participantes en la defensa de la integridad territorial en los incidentes armados fronterizos en el sub sector del Alto Cenepa...",Mera Ramirez  Jorge,Congreso,Economía e Inteligencia Financiera; Defensa Nacional  Orden Interno  Inteligencia  Desarrollo Alternativo y Lucha Contra las Drogas; Economía; Seguridad Social,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10777/2003-cr ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2003
nú",2001-2006,2025-09-17T20:08:32.376474
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/1ccb74825964407705256ea50078dc75?OpenDocument&Highlight=0,uni%C3%B3n,civil",GOBIERNOS REGIONALES:L.27867/COMUNIDADES CAMPESINAS,10705/2003-CR,28/05/2004,En comisión,"Propone modificar el artículo 11°-A y la décimo quinta disposición transitoria, complementaria y final de la Ley núm. 27902, Ley Orgánica de Gobiernos Regionales, referente a que las comunidades campesinas tendrán por lo menos un representante y un máximo del 20% de los representantes de la sociedad...",Lescano Ancieta  Yonhy,Congreso,Descentralización  Regionalización y Modernización de la Gestión del Estado,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10705/2003-cr ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2003
nú",2001-2006,2025-09-17T20:08:33.999851
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/3e2020755189961c05256e5f00714e03?OpenDocument&Highlight=0,uni%C3%B3n,civil",RESPONSABILIDAD:CIVIL/DAÑOS POR PRODUCTOS DEFECTUOSOS,10123,19/03/2004,Dictamen,Propone establecer la responsabilidad civil por los daños causados por productos defectuosos.,Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos; Defensa del Consumidor y Organismos Reguladores de los Servicios Públicos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 10123 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:35.621348
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/318d8a469f17abb005256e5300728395?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1/SUJETO DE DERECHOS DESDE LA CONCEPCIÓN,09942,05/03/2004,En comisión,"Propone modificar el artículo 1º del Código Civil, quedando redactado de la siguiente manera:""La persona humana es sujeto de derecho desde su nacimiento. La vida humana empieza con la concepción, entendiéndose la misma como la unión del óvulo con el espermatozoide. El concebido es sujeto de derecho ...",Chávez Chuchón  Héctor Hugo,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 09942 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2003
número:099",2001-2006,2025-09-17T20:08:37.246775
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/0c49df2fc4212eee05256e4700792d8e?OpenDocument&Highlight=0,uni%C3%B3n,civil","DEFENSOR:PATRIA/BENEFICIOS PARA VIUDAS CAMPAÑAS 1933,1941",09850,27/02/2004,Publicado El Peruano,"Propone modificar el artículo 6° de la Ley N° 24053, sobre el cual establecen beneficios para las viudas de los ex combatientes de las campañas militares 1933 y 1941.",Mera Ramirez  Jorge,Congreso,Economía e Inteligencia Financiera; Defensa Nacional  Orden Interno  Inteligencia  Desarrollo Alternativo y Lucha Contra las Drogas; Seguridad Social,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 09850 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:38.979626
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/977570304233eaf805256df9007508fb?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:324/AUDIENCIA DE CONCILIACIÓN JUDICIAL,09321,10/12/2003,En comisión,"Propone modificar diversos artículos del Código Procesal Civil: 324°,""Formalidad de la Conciliación Judicial""; 468°,""Oportunidad de mediación judicial""; 469°,""Finalidad de la mediación judicial""; 470°,""Mediación con acuerdo absoluto de las pretensiones""; 470°-A,""Carácter de cosa juzgada""; 471°,""Medi...",Ochoa Vargas Mario,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 09321 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:093",2001-2006,2025-09-17T20:08:40.610256
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/e5b00ed9cbedd9b505256deb004fad01?OpenDocument&Highlight=0,uni%C3%B3n,civil",PARTIDOS POLÍTICOS:L.28094-MODIFICA VARIOS ARTÍCULOS DE LEY...,09125,24/11/2003,Dictamen,"Propone modificar y derogar diversos artículos de la Ley de Partidos Políticos núm. 28094, en tal sentido, según el cálculo realizado por la Asociación Civil Transparencia y teniendo como base la Unidad Impositiva Tributaria actual; el Estado, a partir del 2007 y hasta el 2011, tendrá que asignar a ...",Lescano Ancieta  Yonhy,Congreso,Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 09125 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:42.233681
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/7edbde53b8fe648605256de4007723a2?OpenDocument&Highlight=0,uni%C3%B3n,civil",DNI:ESTABLECE COSTO Y VIGENCIA DEL...,09083,20/11/2003,Publicado El Peruano,Propuesta de Ley que establece costo y vigencia del Documento Nacional de Identidad -DNI-.,Merino De Lama  Manuel,Congreso,Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 09083 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:090",2001-2006,2025-09-17T20:08:43.858171
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/5f864d208db912f005256dd000758b7a?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:566,675/EJECUCIÓN ANTICIPADA",08811,31/10/2003,Publicado El Peruano,Propone incorporar al artículo 566° del Código Procesal Civil un tercer párrafo sobre la ejecución anticipada; y al 675° sobre la asignación anticipada de alimentos.,Merino De Lama  Manuel,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08811 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:45.483493
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/e48b3e4d5533d3bc05256dbb00728f19?OpenDocument&Highlight=0,uni%C3%B3n,civil",SEGURO:DE RESPONSABILIDAD CIVIL PROFESIONAL/OBLIGATORIO,08500,09/10/2003,En comisión,"Propone que todo profesional de la salud que labora de modo independiente, deberá adquirir un seguro de responsabilidad civil profesional a favor del paciente, previa a la intervención quirúrgica programada",Mera Ramirez  Jorge,Congreso,Salud Población Familia y Personas con Discapacidad,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08500 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:085",2001-2006,2025-09-17T20:08:47.106611
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/2ff041e3478d34fb05256db300801966?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:392/RECONOCIMIENTO HIJO EXTRAMATRIMONIAL,08408,01/10/2003,Publicado El Peruano,"Propone modificar el texto de los artículos 392° del Código Civil y 37° del Decreto Supremo N° 015-98-PCM, referente a: Reconocimiento de hijo unilateralmente y Reconocimiento de hijo extramatrimonial, respectivamente.",Calderón Castillo  Iván,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08408 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:48.730770
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/49443de346c3016d05256dab0077134e?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:237,274,242/DIVORCIO/PARENTESCO POR AFINIDAD",08320,24/09/2003,En comisión,"Propone modificar los artículos 237°, 274° y derogar los numerales 3 y 4 del artículo 242° del Código Civil, sobre el parentesco por afinidad.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 08320 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:083",2001-2006,2025-09-17T20:08:50.351820
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/10dd044b91283d7d05256d89007f41f2?OpenDocument&Highlight=0,uni%C3%B3n,civil",SALUD:SEGURO OBLIGATORIO DE RESPONSABILIDAD CIVIL MÉDICA,07938,21/08/2003,Orden del Día,"Propone modificar el inciso a) del artículo 15º de la Ley Nº 26842, Ley General de Salud, Ley que crea el Seguro Obligatorio de Responsabilidad Civil Médica.",Amprimo Pla  Natale,Congreso,Salud Población Familia y Personas con Discapacidad; Constitución Reglamento y Acusaciones Constitucionales,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07938 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:51.974255
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/adb3159df161c57a05256d89007f41ef?OpenDocument&Highlight=0,uni%C3%B3n,civil",ADMINISTRACIÓN DE JUSTICIA:COMISIÓN PARA REFORMA INTEGRAL...,07936,21/08/2003,Publicado El Peruano,Propone crear el Comité Especial para la Reforma Integral de la Administración de Justicia,Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07936 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
n",2001-2006,2025-09-17T20:08:53.599165
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/23b8ad0122c8a9bc05256d89007f41ed?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1243/TASA DE INTERÉS CONVENCIONAL,07934,21/08/2003,En comisión,"Propone modificar el artículo 1243° del Código Civil, el cual quedará redactado de la siguiente manera:""La tasa máxima de interés convencional compensatorio es igual a la máxima tasa activa determinada por la libre competencia dentro del Sistema Financiero, la cual será publicada por el Banco Centra...",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Primera Legislatura Ordinaria 2003,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07934 ""
.
 ver expediente digital  


período:periodo de gobierno 2001- 2006.legislatura:primera legislatura ordinaria 2003
número:079",2001-2006,2025-09-17T20:08:55.222788
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b80fbfaa7c2f4d9805256d7300780942?OpenDocument&Highlight=0,uni%C3%B3n,civil","EJECUCIÓN:COACTIVA/L.26979,RECAUDAR RECURSOS PARA PODER JUDICIAL",07670,25/07/2003,Observado,"Propone modificar el artículo 12º inciso b) de la Ley No. 26979, Ley de Procedimiento de Ejecución Coactiva y el artículo 423º del Código Procesal Civil, promoviendo la eficiente recaudación de recursos a favor del Poder Judicial.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07670 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:08:56.847495
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/37f6d154af02015105256d730078093e?OpenDocument&Highlight=0,uni%C3%B3n,civil",TRABAJADOR:QUE RECIBE CAPACITACIÓN NO PODRÁ RENUNCIAR,07667,25/07/2003,Archivo,"Propone precisar el alcance del artículo 18º del Decreto Legislativo Nº 276, redactado de forma siguiente:""El funcionario o servidor público, cualquiera fuera el régimen laboral bajo el que desarrolla sus actividades, que recibe capacitación, especialización y/o perfeccionamiento profesional en el p...",Morales Mansilla  Pedro,Congreso,Trabajo,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07667 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:08:58.468909
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/e559546afe490bc905256d7300780939?OpenDocument&Highlight=0,uni%C3%B3n,civil",RENIEC:EMISIÓN GRATUITA DEL DNI,07664,25/07/2003,Archivo,"Propone modificar el artículo 26° de la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identidad y Estado Civil, RENIEC, referente a la gratuidad del Documento Nacional de Identidad (DNI).",Morales Mansilla  Pedro,Congreso,Constitución Reglamento y Acusaciones Constitucionales; Constitución y Reglamento,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07664 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:00.093687
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/0d8c08f3ff90ac3a05256d6e007c7be9?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:443,657,2061/DECLARACIÓN DE INSOLVENCIA",07659,25/07/2003,En comisión,"Propone modificar los artículos 443°, 657° y 2061° del Código Civil, en tal sentido la administración y el usufructo legales cesan por la declaración de insolvencia.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07659 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:02.412411
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/09f09544ba0ace4a05256d6e007c7be8?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1058/REQUISITOS PARA LA VALIDEZ DE LA PRENDA,07658,25/07/2003,En comisión,"Propone modificar el artículo 1058º del Código Civil vigente, el cual quedará redactado con el siguiente texto:""Son requisitos para la validez de la prenda:1. Que grave el bien quien sea el propietario o quien esté autorizado legalmente.2. Que el bien se entregue física o jurídicamente al acreedor, ...",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07658 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:04.040770
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/9dbcff4c067b1f9f05256d6e007c7be7?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1460/EL TERCERO NO ACEPTA HACER USO DEL DERECHO,07657,25/07/2003,En comisión,"Propone modificar el artículo 1460º del Código Civil vigente, el cual quedara redactado con el siguiente texto:""Si el tercero no acepta hacer uso del derecho, el estipulante no puede exigir el beneficio en su favor, salvo pacto en contrario"".",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07657 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:06.097175
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/6ec3da07affc1d2e05256d6e007c7be6?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.PROCESAL CIVIL:488,696,750/COMPETENCIA",07656,25/07/2003,En comisión,"Propone modificar los artículos 488º, 696º y 750º del Código Procesal Civil, los cuales se refieren a la competencia de los magistrados.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07656 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:08.739402
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/ac68b1310391c28005256d6e007c7bdc?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.PROCESAL CIVIL:533/FUNDAMENTO DE LA TERCERÍA,07650,25/07/2003,En comisión,"Propone modificar el artículo 533° del Código Procesal Civil, referente al fundamento de la tercería cuando el título que ampara el derecho de propiedad estuviera inscrito con posterioridad.",Morales Mansilla  Pedro,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07650 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:10.463559
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/5db3a82fae5e037105256d6a007c5fe1?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓD.CIVIL:696,697/FORMALIDADES DE TESTAMENTOS POR ESC.PÚBLICA",07586,18/07/2003,En comisión,"Propone modificar los artículos 696° inciso 6, 697°, 699°, 707°, 709° y 710° del Código Civil, referente a las formalidades del Testamento por Escritura Pública",Diez Canseco Cisneros  Javier,Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07586 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:12.087461
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/b1bc510068af889405256d4f00044f24?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:1/LA VIDA HUMANA COMIENZA CON LA CONCEPCIÓN,07305,23/06/2003,En comisión,"Propone modificar el artículo 1º del Código Civil vigente, el cual quedará redactado con el siguiente texto:""La vida humana comienza con la concepción. El concebido es sujeto de derecho. Goza de manera actual de todos sus derechos. Los derechos personales se extinguen si el concebido muere"".",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07305 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:15.919208
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2001.nsf/e7414acd4ff8d62b05256cdf006c92bb/457e8cc6b8fb07cb05256d4f00044f08?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓD.CIVIL:11/NEGARSE A SER SOMETIDO A TRATAMIENTO MÉDICO,07304,23/06/2003,En comisión,"Propone modificar el artículo 11º del Código Civil vigente, el cual quedará redactado con el siguiente texto: ""Toda persona puede negarse a ser sometida a un examen o tratamiento médico, salvo disposición legal que establezca su obligatoriedad dentro de los límites del respeto de la persona"".",Morales Mansilla  Pedro,Congreso,Justicia,Periodo de Gobierno 2001- 2006,Segunda Legislatura Ordinaria 2002,"


seguimiento
>

>







ficha de seguimiento, ""proyecto de ley 07304 ""
.
ver documentos de ley relacionados


período:periodo de gobierno 2001- 2006.legislatura:segunda legislatura ordinaria 2002
n",2001-2006,2025-09-17T20:09:17.543393
