search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/27A99AD4B1C8444205257274007E98A3?opendocument,CÓDIGO:CIVIL 382º/PROHIBICIÓN DE PLURALIDAD DE ADOPTANTES,00943/2006-CR,31/01/2007,En comisión,"Propone modificar el artículo 382º del Código Civil, referente a que nadie puede ser adoptado por más de una persona, a no ser por los cónyuges o por parejas que conformen una unión de hecho, que reúna las condiciones establecidas en el artículo 326º del Código Civil.","Cuculiza Torre  Luisa María,Fujimori Higuchi  Keiko Sofía,De la Cruz Vásquez  Oswaldo,Chacón de Vettori  Cecilia Isabel,Reggiardo Barreto  Renzo Andrés,Pando Córdova  Ricardo,Reátegui Flores  Rolando",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00943/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:39.072979
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/d778e7db9284032305257218007ce71e?OpenDocument&Highlight=0,uni%C3%B3n,civil",RENIEC:L.26497/GRATUIDAD DEL DOCUMENTO NAC.DE IDENTIDAD-DNI,00569/2006-CR,31/10/2006,Dictamen Negativo,"Propone modificar el artículo 39º de la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil - RENIEC, referente a establecer la gratuidad y permanencia del Documento Nacional de Identidad - DNI.","Supa Huamán  Hilaria,Espinoza Ramos  Eduardo,Luizar Obregón  Oswaldo,Sumire de Conde  Maria Cleofé,Cajahuanca Rosales  Yaneth,Abugattás Majluf  Daniel Fernando,Ramos Prudencio  Gloria Deniz,Ordóñez Salazar  Juvenal Ubaldo",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00569/2006-cr ""




período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
número:00569/2006-cr fecha p",2006-2011,2025-09-17T19:49:40.705827
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/D778E7DB9284032305257218007CE71E?opendocument,RENIEC:L.26497/GRATUIDAD DEL DOCUMENTO NAC.DE IDENTIDAD-DNI,00569/2006-CR,31/10/2006,Dictamen Negativo,"Propone modificar el artículo 39º de la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil - RENIEC, referente a establecer la gratuidad y permanencia del Documento Nacional de Identidad - DNI.","Supa Huamán  Hilaria,Espinoza Ramos  Eduardo,Luizar Obregón  Oswaldo,Sumire de Conde  Maria Cleofé,Cajahuanca Rosales  Yaneth,Abugattás Majluf  Daniel Fernando,Ramos Prudencio  Gloria Deniz,Ordóñez Salazar  Juvenal Ubaldo",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00569/2006-cr ""




período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
número:00569/2006-cr fecha p",2006-2011,2025-09-17T19:49:42.327918
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/d8337fe5e1efdd3b052571f50078e24f?OpenDocument&Highlight=0,uni%C3%B3n,civil",RENIEC:L.26497/ESTABLECER GRUPO SANGUÍNEO EN EL DNI,00303/2006-CR,26/09/2006,Orden del Día,"Propone incorporar el inciso l) al artículo 32º de la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil, referente a establecer dentro del contenido del DNI el tipo de grupo sanguíneo a la cual pertenece determinada persona.","Gutierrez Cueva  Alvaro Gonzalo,Maslucán Culqui  José Alfonso,Espinoza Cruz  Marisol,León Minaya  Elizabeth,Serna Guzmán  Isaac Fredy,Vilca Achata  Susana Gladis",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00303/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:43.950953
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/D8337FE5E1EFDD3B052571F50078E24F?opendocument,RENIEC:L.26497/ESTABLECER GRUPO SANGUÍNEO EN EL DNI,00303/2006-CR,26/09/2006,Orden del Día,"Propone incorporar el inciso l) al artículo 32º de la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil, referente a establecer dentro del contenido del DNI el tipo de grupo sanguíneo a la cual pertenece determinada persona.","Gutierrez Cueva  Alvaro Gonzalo,Maslucán Culqui  José Alfonso,Espinoza Cruz  Marisol,León Minaya  Elizabeth,Serna Guzmán  Isaac Fredy,Vilca Achata  Susana Gladis",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00303/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:45.572269
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/87df14f17d2368ad052571e0006da841?OpenDocument&Highlight=0,uni%C3%B3n,civil",EDUCACIÓN:SECIGRA/CREAR EL SERVICIO CIVIL DE GRADUANDOS EN...,00111/2006-CR,05/09/2006,En comisión,Propone crear el Servicio Civil de Graduandos SECIGRA - EDUCACIÓN.,"Urquizo Maggia  José Antonio,Ruiz Delgado  Miró,Espinoza Cruz  Marisol,Santos Carpio  Pedro Julián Bautista,Isla Rojas  Víctor,Saldaña Tovar  José",Congreso,Educación  Ciencia  Tecnología  Cultura  Patrimonio Cultural  Juventud y Deportes,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00111/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:47.200581
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/87DF14F17D2368AD052571E0006DA841?opendocument,EDUCACIÓN:SECIGRA/CREAR EL SERVICIO CIVIL DE GRADUANDOS EN...,00111/2006-CR,05/09/2006,En comisión,Propone crear el Servicio Civil de Graduandos SECIGRA - EDUCACIÓN.,"Urquizo Maggia  José Antonio,Ruiz Delgado  Miró,Espinoza Cruz  Marisol,Santos Carpio  Pedro Julián Bautista,Isla Rojas  Víctor,Saldaña Tovar  José",Congreso,Educación  Ciencia  Tecnología  Cultura  Patrimonio Cultural  Juventud y Deportes,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00111/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:48.928105
crímenes de odio,['crímenes de odio'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/67d4f032995d3d1105257657007f2d80?OpenDocument&Highlight=0,cr%C3%ADmenes,de,odio","CÓDIGO CIVIL, PENAL/TIPIFICAR LA FIGURA DE LOS CRÍMENES DE ODIO",03584/2009-CR,22/10/2009,Presentado,Propone tipificar la figura de los crímenes de odio en el Código Penal e incorporar el numeral 6 al artículo 108° y los artículos 121°-C y 122°-C al Código Civil Peruano.,"Bruce Montes de Oca  Carlos Ricardo,García Belaunde  Víctor Andrés,Foinquinos Mera  Jorge Rafael,Belmont Cassinelli Ricardo,Lescano Ancieta  Yonhy,Waisman Rjavinsthi  David",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2009,"eso
grupo parlamentario:alianza parlamentaria
título:código civil, penal/tipificar la figura de los crímenes de odio
sumilla:propone tipificar la figura de los crímenes de odio en el código penal e in",2006-2011,2025-09-17T19:49:55.447825
crímenes de odio,['crímenes de odio'],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/67D4F032995D3D1105257657007F2D80?opendocument,"CÓDIGO CIVIL, PENAL/TIPIFICAR LA FIGURA DE LOS CRÍMENES DE ODIO",03584/2009-CR,22/10/2009,Presentado,Propone tipificar la figura de los crímenes de odio en el Código Penal e incorporar el numeral 6 al artículo 108° y los artículos 121°-C y 122°-C al Código Civil Peruano.,"Bruce Montes de Oca  Carlos Ricardo,García Belaunde  Víctor Andrés,Foinquinos Mera  Jorge Rafael,Belmont Cassinelli Ricardo,Lescano Ancieta  Yonhy,Waisman Rjavinsthi  David",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2009,"eso
grupo parlamentario:alianza parlamentaria
título:código civil, penal/tipificar la figura de los crímenes de odio
sumilla:propone tipificar la figura de los crímenes de odio en el código penal e in",2006-2011,2025-09-17T19:49:58.226642
cambio de nombre,['cambio de nombre'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/142842393c82a47705257871007a09cd?OpenDocument&Highlight=0,cambio,de,nombre",LEY DE CAMBIO DE NOMBRE DEL DISTRITO Y LA CAPITAL DEL DISTRITO PAMPAS POR PAMPAS GRANDE EN LA PROVINCIA DE HUARAZ DEL DEPARTAMENTO DE ANCASH,04773/2010-PE,13/04/2011,Dictamen,Se propone cambiar el nombre del distrito de Pampas y la capital del distrito Pampas por el de “Pampas Grande” en la provincia Huaraz del departamento de Ancash.,,Poder Ejecutivo,Descentralización  Regionalización  Gobiernos Locales y Modernización de la Gestión del Estado,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2010,"2010-pe fecha presentación:13/04/2011
proponente:poder ejecutivo
grupo parlamentario:
título:ley de cambio de nombre del distrito y la capital del distrito pampas por pampas grande en la provincia de",2006-2011,2025-09-17T19:50:07.244062
cambio de nombre,['cambio de nombre'],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/142842393C82A47705257871007A09CD?opendocument,LEY DE CAMBIO DE NOMBRE DEL DISTRITO Y LA CAPITAL DEL DISTRITO PAMPAS POR PAMPAS GRANDE EN LA PROVINCIA DE HUARAZ DEL DEPARTAMENTO DE ANCASH,04773/2010-PE,13/04/2011,Dictamen,Se propone cambiar el nombre del distrito de Pampas y la capital del distrito Pampas por el de “Pampas Grande” en la provincia Huaraz del departamento de Ancash.,,Poder Ejecutivo,Descentralización  Regionalización  Gobiernos Locales y Modernización de la Gestión del Estado,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2010,"2010-pe fecha presentación:13/04/2011
proponente:poder ejecutivo
grupo parlamentario:
título:ley de cambio de nombre del distrito y la capital del distrito pampas por pampas grande en la provincia de",2006-2011,2025-09-17T19:50:08.868232
cambio de nombre,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/28778a61acfb1f04052577c90000ec10?OpenDocument&Highlight=0,cambio,de,nombre",REFORMA CONSTITUCIONAL 191°/CAMBIO NOMBRE PRESIDENTE REGIONAL,04394/2010-CR,26/10/2010,En comisión,"Propone modificar el artículo 191° de la Constitución Política del Estado, en lo pertinente a la mención de Presidente Regional cambiándole la denominación a Intendente.","Menchola Vásquez  Walter Ricardo,Luna Gálvez  José León,Lazo Ríos de Hornung  Alda Mirta,Perry Cruz  Juan David,Urtecho Medina  Wilson Michael,Saldaña Tovar  José",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2010,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 04394/2010-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2010
núm",2006-2011,2025-09-17T19:50:10.800737
cambio de nombre,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/28778A61ACFB1F04052577C90000EC10?opendocument,REFORMA CONSTITUCIONAL 191°/CAMBIO NOMBRE PRESIDENTE REGIONAL,04394/2010-CR,26/10/2010,En comisión,"Propone modificar el artículo 191° de la Constitución Política del Estado, en lo pertinente a la mención de Presidente Regional cambiándole la denominación a Intendente.","Menchola Vásquez  Walter Ricardo,Luna Gálvez  José León,Lazo Ríos de Hornung  Alda Mirta,Perry Cruz  Juan David,Urtecho Medina  Wilson Michael,Saldaña Tovar  José",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2010,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 04394/2010-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2010
núm",2006-2011,2025-09-17T19:50:12.426095
cambio de nombre,['cambio de nombre'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/ca2134bea33a64f40525740400749847?OpenDocument&Highlight=0,cambio,de,nombre",TACNA:CAMBIO DE NOMBRE DIST.DE CAMILACA POR ALTO CAMILACA,02190/2007-PE,06/03/2008,Publicado El Peruano,Propone establecer el cambio de nombre de la Capital del distrito Camilaca por Alto Camilaca en la provincia Candarave del departamento de Tacna.,,Poder Ejecutivo,Descentralización  Regionalización  Gobiernos Locales y Modernización de la Gestión del Estado,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2007,"/2007-pe fecha presentación:06/03/2008
proponente:poder ejecutivo
grupo parlamentario:
título:tacna:cambio de nombre dist.de camilaca por alto camilaca
sumilla:propone establecer el cambio de nombre d",2006-2011,2025-09-17T19:50:14.148751
cambio de nombre,['cambio de nombre'],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/CA2134BEA33A64F40525740400749847?opendocument,TACNA:CAMBIO DE NOMBRE DIST.DE CAMILACA POR ALTO CAMILACA,02190/2007-PE,06/03/2008,Publicado El Peruano,Propone establecer el cambio de nombre de la Capital del distrito Camilaca por Alto Camilaca en la provincia Candarave del departamento de Tacna.,,Poder Ejecutivo,Descentralización  Regionalización  Gobiernos Locales y Modernización de la Gestión del Estado,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2007,"/2007-pe fecha presentación:06/03/2008
proponente:poder ejecutivo
grupo parlamentario:
título:tacna:cambio de nombre dist.de camilaca por alto camilaca
sumilla:propone establecer el cambio de nombre d",2006-2011,2025-09-17T19:50:15.885415
cambio de nombre,['cambio de nombre'],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/361c61eefcab992205257274007e98a4?OpenDocument&Highlight=0,cambio,de,nombre","CÓDIGO:CIVIL 29º/IDENTIDAD DE LAS PERSONAS, CAMBIO DE NOMBRE",00944/2006-CR,31/01/2007,Dictamen,"Propone modificar el artículo 29º del Código Civil, referente a que nadie puede cambiar su nombre ni hacerle adiciones, salvo por motivos justificados y mediante autorización judicial, debidamente publicada e inscrita.","Cuculiza Torre  Luisa María,Chacón de Vettori  Cecilia Isabel,Pando Córdova  Ricardo,Fujimori Higuchi  Keiko Sofía,Reggiardo Barreto  Renzo Andrés,De la Cruz Vásquez  Oswaldo,Reátegui Flores  Rolando",Congreso,Justicia y Derechos Humanos; Mujer y Desarrollo Social,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"po parlamentario:grupo parlamentario fujimorista
título:código:civil 29º/identidad de las personas, cambio de nombre
sumilla:propone modificar el artículo 29º del código civil, referente a que nadie p",2006-2011,2025-09-17T19:50:17.514773
cambio de nombre,['cambio de nombre'],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/361C61EEFCAB992205257274007E98A4?opendocument,"CÓDIGO:CIVIL 29º/IDENTIDAD DE LAS PERSONAS, CAMBIO DE NOMBRE",00944/2006-CR,31/01/2007,Dictamen,"Propone modificar el artículo 29º del Código Civil, referente a que nadie puede cambiar su nombre ni hacerle adiciones, salvo por motivos justificados y mediante autorización judicial, debidamente publicada e inscrita.","Cuculiza Torre  Luisa María,Chacón de Vettori  Cecilia Isabel,Pando Córdova  Ricardo,Fujimori Higuchi  Keiko Sofía,Reggiardo Barreto  Renzo Andrés,De la Cruz Vásquez  Oswaldo,Reátegui Flores  Rolando",Congreso,Justicia y Derechos Humanos; Mujer y Desarrollo Social,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"po parlamentario:grupo parlamentario fujimorista
título:código:civil 29º/identidad de las personas, cambio de nombre
sumilla:propone modificar el artículo 29º del código civil, referente a que nadie p",2006-2011,2025-09-17T19:50:19.230105
